PROVIDER ,PRODUCTID,LOAN TYPE,MIN AMT,MAX AMT,TERM,RATE
HELLO BANK,HBNK0003,Travaux,1250,35000,12,3.9
HELLO BANK,HBNK0003,Travaux,1250,35000,18,3.9
HELLO BANK,HBNK0003,Travaux,1250,35000,24,3.9
HELLO BANK,HBNK0003,Travaux,3750,35000,30,3.9
HELLO BANK,HBNK0003,Travaux,3750,35000,36,3.9
HELLO BANK,HBNK0003,Travaux,6250,35000,42,3.9
HELLO BANK,HBNK0003,Travaux,8750,35000,48,3.9
HELLO BANK,HBNK0003,Travaux,12500,35000,54,3.9
HELLO BANK,HBNK0003,Travaux,12500,35000,60,3.9
